,movie_id,movie_title,overview,popularity,rating,tagline,runtime,revenue,release_date,vote_count,budget,genres,production_companies
274,646385,Scream,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past.",99.7,6.715,It's always someone you know.,114,140041405,2022-01-12,2660,24000000,"['Horror', 'Mystery', 'Thriller']","['Paramount', 'Project X Entertainment', 'Radio Silence', 'Spyglass Media Group']"
275,420818,The Lion King,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.",85.7,7.125,The King has Returned.,118,1663075401,2019-07-12,9263,260000000,"['Adventure', 'Drama', 'Family', 'Animation']","['Walt Disney Pictures', 'Fairview Entertainment']"
276,265712,STAND BY ME ドラえもん,Sewashi and Doraemon find themselves way back in time and meet Nobita. It is up to Doraemon to take care of Nobita or else he will not return to the present.,110.44,7.3,Is Doraemon ending this summer?,90,83061158,2014-08-08,461,35000000,"['Animation', 'Family', 'Science Fiction', 'Fantasy']","['TOHO', 'Shirogumi', 'Robot Communications', 'Shin-Ei Animation']"
277,1098160,The Tank,"In 1978 Oregon, Ben and Jules inherit an abandoned coastal property from Ben's late mother, who's never mentioned it. The untouched house has been kept a secret for 40 years and comes with a beautiful private cove and beach. Jules searches for answers while Ben unwittingly awakens a fiercely protective creature.",99.0,5.12,Some families have secrets.,100,0,2023-04-21,49,0,"['Horror', 'Thriller']","['Ajax Pictures Corp.', 'General Film Corporation', 'Happy Dog Entertainment']"
278,99861,Avengers: Age of Ultron,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",110.3,7.277,A New Age Has Come.,141,1405403694,2015-04-22,21645,365000000,"['Action', 'Adventure', 'Science Fiction']",['Marvel Studios']
279,635302,劇場版「鬼滅の刃」無限列車編,"Tanjiro Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyojuro Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",101.56,8.26,"With your blade, bring an end to the nightmare.",117,503063688,2020-10-16,3347,15800000,"['Action', 'Animation', 'Adventure', 'Fantasy', 'Thriller']","['ufotable', 'Aniplex', 'Shueisha', 'STUDIO MAUSU', 'TOHO']"
280,580489,Venom: Let There Be Carnage,"After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.",101.7,6.836,The universe needs Venom.,97,506863592,2021-09-30,9102,110000000,"['Science Fiction', 'Action', 'Adventure']","['Marvel Entertainment', 'Columbia Pictures', 'Pascal Pictures', 'Matt Tolmach Productions', 'Arad Productions']"
281,1152491,Manyak,"Desire and her boyfriend, Adam, stay at her sister's house while they are on vacation. Things turn chaotic when a mysterious man intrudes the house and rapes her.",91.25,10.0,,105,0,2023-08-04,1,0,"['Thriller', 'Drama']",['Vivamax']
282,1008005,La niña de la comunión,"May, 1987. While returning from a nightclub and after having taken drugs, new girl in town Sara and her friend Rebe find a doll wearing a communion dress. From that moment, their lives will become a living hell.",114.7,6.184,,103,0,2023-02-09,162,0,['Horror'],"['Ikiru Films', 'Atresmedia', 'Warner Bros. Entertainment España', 'La Terraza Films', 'Movistar+', 'Orange', 'ICAA']"
283,27205,Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",102.94,8.37,Your mind is the scene of the crime.,148,825532764,2010-07-15,34312,160000000,"['Action', 'Science Fiction', 'Adventure']","['Legendary Pictures', 'Syncopy', 'Warner Bros. Pictures']"
284,86493,Eine Armee Gretchen,"In the last days of WW2, women are volunteering from all over Germany to serve in the front lines by having sex with the brave Nazi soldiers. But when they start having sex with each other, things get complicated. Especially with the increasing danger from the revengeful Soviet army!",106.56,5.01,,95,0,1973-01-01,43,0,"['Drama', 'War']",['Elite Film']
285,185689,団鬼六　美女縄地獄,"A mailman becomes obsessed with a pretty, young wife. He captures the woman, tortures her and keeps her in his basement dungeon where she becomes his private sex toy.",103.6,5.4,,77,0,1983-08-26,7,0,['Drama'],['Nikkatsu Corporation']
286,1040861,El hotel de los líos. García y García 2,,92.06,4.875,,0,0,2023-03-24,16,0,['Comedy'],"['Blogmedia', 'Mogambo Films', 'Garbo Productions', 'TVE']"
287,1073140,The Three Musketeers,"France is in turmoil and a new, naive King finds himself manipulated by the evil Cardinal Richelieu. With a corrupt commander of the royal guard by his side the Cardinal employs the expertise of the devious and wicked Milady de Winter in a plot to bring down the monarchy and drag the country into war. As France burns the Cardinal will take control. All that stands between them and victory are the remnants of an elite group who wore loyalty to crown and country. Above all else The Musketeers will stand against the odds to foil this deadly plot.",99.44,5.6,All for one and one for all.,94,0,2023-03-23,55,0,"['Action', 'Adventure']",[]
288,980078,Winnie the Pooh: Blood and Honey,"Christopher Robin is headed off to college and he has abandoned his old friends, Pooh and Piglet, which then leads to the duo embracing their inner monsters.",116.6,5.6,This ain't no bedtime story.,84,5200000,2023-01-27,797,100000,"['Horror', 'Thriller']","['Jagged Edge Productions', 'ITN Studios']"
289,785084,The Whale,A reclusive English teacher suffering from severe obesity attempts to reconnect with his estranged teenage daughter for one last chance at redemption.,100.1,7.977,,116,55101305,2022-12-09,2769,3000000,['Drama'],"['A24', 'Protozoa Pictures']"
290,857756,永遠の831,"In the present day, the world is in turmoil due to an ""unprecedented disaster."" A young man living in Tokyo, Suzushirō, has a secret he cannot tell anyone. That secret is that he can stop the time around him despite his thoughts. One day, he meets a girl named Nazuna who has the same ""power"". When he learns that she is being used in a crime, he impulsively reaches out to help her.",109.5,4.625,Who restarted time when it stopped?,105,0,2022-03-18,8,0,"['Animation', 'Drama', 'Adventure', 'Science Fiction']","['CRAFTAR', 'WOWOW']"
291,451048,Jungle Cruise,"Dr. Lily Houghton enlists the aid of wisecracking skipper Frank Wolff to take her down the Amazon in his dilapidated boat. Together, they search for an ancient tree that holds the power to heal – a discovery that will change the future of medicine.",88.4,7.42,The myth is real.,127,220889446,2021-07-28,5140,200000000,"['Action', 'Adventure', 'Fantasy']","['Walt Disney Pictures', 'Seven Bucks Productions', 'Davis Entertainment', 'Flynn Picture Company', 'TSG Entertainment', 'Zaftig Films']"
292,960258,Shark Bait,"A group of friends enjoying a weekend steal a couple of jetskis racing them out to sea, ending up in a horrific head-on collision. They struggle to find a way home with a badly injured friend while from the waters below predators lurk.",103.5,5.8,Terror runs deep.,87,0,2022-05-13,255,0,"['Horror', 'Thriller', 'Action', 'Adventure']","['Altitude Film Sales', 'Ingenious Media']"
293,744275,After We Fell,"Just as Tessa's life begins to become unglued, nothing is what she thought it would be. Not her friends nor her family. The only person that she should be able to rely on is Hardin, who is furious when he discovers the massive secret that she's been keeping. Before Tessa makes the biggest decision of her life, everything changes because of revelations about her family.",96.9,7.1,,99,21500000,2021-09-01,2275,14000000,"['Romance', 'Drama']","['Voltage Pictures', 'Wattpad', 'Vertical Entertainment', 'Ethea Entertainment', 'CalMaple Films']"
294,12,Finding Nemo,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",95.94,7.8,There are 3.7 trillion fish in the ocean. They're looking for one.,100,940335536,2003-05-30,17958,94000000,"['Animation', 'Family']",['Pixar']
295,1145612,Fate/strange Fake -Whispers of Dawn-,"In a Holy Grail War, Mages (Masters) and their Heroic Spirits (Servants) fight for the control of the Holy Grail—an omnipotent wish-granting device said to fulfill any desire. Years have passed since the end of the Fifth Holy Grail War in Japan. Now, signs portend the emergence of a new Holy Grail in the western American city of Snowfield. Sure enough, Masters and Servants begin to gather... A missing Servant class... Impossible Servant summonings... A nation shrouded in secrecy... And a city created as a battleground. In the face of such irregularities, the Holy Grail War is twisted and driven into the depth of madness. Let the curtain rise on a masquerade of humans and heroes, made to dance upon the stage of a false Holy Grail.",95.4,8.2,This is a Holy Grail War covered in lies.,56,0,2023-07-01,12,0,"['Animation', 'Action', 'Fantasy', 'Drama']","['A-1 Pictures', 'Aniplex', 'TYPE-MOON', 'KADOKAWA', 'INSPION EDGE']"
296,49046,Im Westen nichts Neues,"Paul Baumer and his friends Albert and Muller, egged on by romantic dreams of heroism, voluntarily enlist in the German army. Full of excitement and patriotic fervour, the boys enthusiastically march into a war they believe in. But once on the Western Front, they discover the soul-destroying horror of World War I.",108.0,7.746,,147,0,2022-10-07,3025,20000000,"['Drama', 'War']","['RocketScience', 'Amusement Park Films', 'Sliding Down Rainbows Entertainment']"
297,75432,맛있는 섹스 그리고 사랑,"Dong-Ki has one night stand with Shin-Ah, a woman who has hardly any faith in true love but indulge herself in sex. Shacking up and making love with each other day in and day out, these two young persons, however, find themselves argue about tiny little things and soon they grow tired of each other. Separation, nevertheless, makes Dong-Ki realize that he has already found the love of his life and a marriage proposal is his next step. Shin-Ah, on the other hand, has no intention to settle down...",95.44,4.4,They meet and they make love. They live together and they make love.,85,0,2003-06-27,17,0,"['Romance', 'Drama']","['Muhan Investment', 'Cinema Angel Fund', 'Hansol Venture Capital', 'KiHweck ShiDae', 'Korea Pictures']"
