movie_id,movie_title,overview,popularity,rating,tagline,runtime,revenue,release_date,vote_count,budget,genres,production_companies
98566,Teenage Mutant Ninja Turtles,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",116,5.901,Mysterious. Dangerous. Reptilious. You've never seen heroes like this.,101,485004754,2014-08-07,6352,125000000,"['Science Fiction', 'Action', 'Adventure', 'Comedy']","['Nickelodeon Movies', 'Paramount', 'Platinum Dunes', 'Mirage Studios']"
724495,The Woman King,"The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",97,7.754,Her reign begins.,135,97250903,2022-09-16,1683,50000000,"['Action', 'Drama', 'History']","['TriStar Pictures', 'JuVee Productions', 'Jack Blue Productions', 'Entertainment One', 'Welle Entertainment']"
9453,Caligola,"The perversion behind imperial Rome, the epic story of Rome's mad Emporer. All the details of his cruel, bizarre reign are revealed right here: His unholy sexual passion for his sister, his marriage to Rome's most infamous prostitute, his fiendishly inventive means of disposing those who would oppose him, and more.",128,5.989,What would you have done if you had been given absolute power of life and death over everybody else in the whole world?,156,23438120,1979-08-14,698,17500000,"['Drama', 'History', 'Romance']","['Penthouse Films International', 'Felix Cinematorgrafica']"
138843,The Conjuring,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",98,7.541,Based on the true case files of the Warrens,112,320406242,2013-07-18,10592,13000000,"['Horror', 'Thriller']","['Evergreen Media Group', 'New Line Cinema', 'The Safran Company']"
22,Pirates of the Caribbean: The Curse of the Black Pearl,"Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her.",113,7.791,Prepare to be blown out of the water.,143,655011224,2003-07-09,19114,140000000,"['Adventure', 'Fantasy', 'Action']","['Walt Disney Pictures', 'Jerry Bruckheimer Films']"
758009,Shotgun Wedding,"Darcy and Tom gather their families for the ultimate destination wedding but when the entire party is taken hostage, “’Til Death Do Us Part” takes on a whole new meaning in this hilarious, adrenaline-fueled adventure as Darcy and Tom must save their loved ones—if they don’t kill each other first.",96,6.334,Save the day.,101,4495365,2022-12-28,940,0,"['Action', 'Comedy', 'Romance']","['Mandeville Films', 'Nuyorican Productions']"
747188,Asteroid City,"In an American desert town circa 1955, the itinerary of a Junior Stargazer/Space Cadet convention is spectacularly disrupted by world-changing events.",105,6.694,,105,47281670,2023-06-08,656,25000000,"['Comedy', 'Drama']","['American Empirical Pictures', 'Indian Paintbrush']"
22620,Scooby-Doo! The Mystery Begins,"Unjustly accused of staging a spooky practical joke complete with ghosts, Daphne, Velma, Fred and Shaggy are suspended from Coolsville High. To clear their names, they team up to solve the supernatural mystery…and head straight into nonstop laughs and adventure.",114,6.427,The greatest mystery is how it all began.,82,0,2009-09-12,634,0,"['Mystery', 'Comedy', 'Fantasy']",['Warner Premiere']
39254,Real Steel,"Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed, he reluctantly teams up with his estranged son to rebuild and train an unlikely contender.",107,6.981,"If you get one shot, make it real.",127,299268508,2011-09-28,7515,110000000,"['Action', 'Science Fiction', 'Drama']","['Touchstone Pictures', 'ImageMovers', 'Angry Films', 'Kontsept Film Company', 'Revolution Sun Studios', 'DreamWorks Pictures', 'Reliance Entertainment', '21 Laps Entertainment']"
238,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",120,8.709,An offer you can't refuse.,175,245066411,1972-03-14,18511,6000000,"['Drama', 'Crime']","['Paramount', 'Alfran Productions']"
616747,Haunted Mansion,A woman and her son enlist a motley crew of so-called spiritual experts to help rid their home of supernatural squatters.,108,6.939,Home is where the haunt is.,123,91000000,2023-07-26,174,157800000,"['Comedy', 'Fantasy']","['Walt Disney Pictures', 'Rideback']"
808,Shrek,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",101,7.727,The greatest fairy tale never told.,90,487853320,2001-05-18,15662,60000000,"['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']","['DreamWorks Pictures', 'Pacific Data Images', 'DreamWorks Animation']"
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",127,7.126,Evil Has Reigned For 100 Years...,143,745013115,2005-12-07,9749,180000000,"['Adventure', 'Family', 'Fantasy']","['Walt Disney Pictures', 'Walden Media', 'C.S. Lewis Company']"
1081683,The Donor Party,"Follows Jaclyn who really wants a baby, and realizes she doesn't need a husband to be a mother after a messy divorce and wasted years of online dating, so she and her best friends create a plan to get her pregnant at a very special party.",91,4.9,,93,0,2023-03-03,20,0,['Comedy'],"['Indy Entertainment', 'Vertical Entertainment', 'BondIt Media Capital', 'LB Entertainment', 'Diamond Film Productions']"
893345,The Secret Kingdom,"Verity and Peter’s trip to the old family mansion takes a turn when the floor of their room suddenly gives way and they fall into an underground chamber where they are met by a civilization of creatures. The leader tells them that Peter's arrival was foretold as he’s the one who can use Great Clock of the Citadel to restart time and destroy the Shroud, a malevolent creature who feeds on fear itself...",94,6.905,,98,0,2023-04-27,42,0,"['Family', 'Fantasy', 'Adventure']",['Signature Entertainment']
951538,Papai é Pop,"Tom has just become a father and, along with his wife Elisa, he will learn firsthand how to take care of his daughter. Amid fun and exciting everyday situations, Tom discovers the real meaning of fatherhood. Loosely inspired by the bestseller Dad is Cool, by Marcos Piangers.",100,5.3,,108,0,2022-08-11,3,0,"['Comedy', 'Drama']","['Pródigo Filmes', 'Galeria Distribuidora', 'Telefilms']"
717728,Jeepers Creepers: Reborn,"Forced to travel with her boyfriend to a horror festival, Laine begins to experience disturbing visions associated with the urban legend of The Creeper. As the festival arrives and the blood-soaked entertainment builds to a frenzy, she becomes the center of it while something unearthly has been summoned.",89,5.6,Evil's Back. For More.,88,5954938,2022-09-15,841,5000000,"['Horror', 'Thriller', 'Mystery']","['Orwo Studios (US)', 'Screen Media Films', 'Black Hangar Studios']"
537915,After,"Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.",118,7.139,"After your first, life is never the same.",106,69497587,2019-04-11,7733,14000000,"['Romance', 'Drama']","['CalMaple Films', 'Wattpad', 'Offspring Entertainment', 'Diamond Film Productions', 'Voltage Pictures', 'Frayed Pages Entertainment']"
718930,Bullet Train,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",102,7.493,The end of the line is just the beginning.,126,239268602,2022-08-03,4699,90000000,"['Action', 'Comedy', 'Thriller']","['87North Productions', 'Columbia Pictures']"
948031,Mukavemet,"Ecem and Rahmi, who are at the very beginning of their relationship, live in the basement of an apartment in Istanbul. Their life takes a different turn one night when Ecem's ex-boyfriend Kazim comes to their doorstep. The anger of Rahmi, who is very jealous, causes a night full of regrets.",91,5.667,A tumultuous night of jealousy and frenzy in one-shot!,104,0,2022-04-17,3,0,"['Thriller', 'Crime', 'Drama']","['V-Film', 'Zamkinos Film']"
869641,Vacation Friends 2,"Newly married couple Marcus and Emily invite their uninhibited besties Ron and Kyla to join them for a vacation when Marcus lands an all-expenses-paid trip to a Caribbean resort. When Kyla’s incarcerated father Reese is released and shows up at the resort unannounced, things get out of control, upending Marcus’ best laid plans and turning the vacation friends’ perfect trip into total chaos.",177,7.083,Time for another round.,105,0,2023-08-25,54,0,['Comedy'],"['20th Century Studios', 'Broken Road Productions']"
829557,365 dni: Ten dzień,"Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost.",110,5.845,Oh Yes.,111,0,2022-04-27,1188,0,"['Romance', 'Drama']","['Ekipa', 'Future Space', 'Next Film', 'TVN Group']"
1073140,The Three Musketeers,"France is in turmoil and a new, naive King finds himself manipulated by the evil Cardinal Richelieu. With a corrupt commander of the royal guard by his side the Cardinal employs the expertise of the devious and wicked Milady de Winter in a plot to bring down the monarchy and drag the country into war. As France burns the Cardinal will take control. All that stands between them and victory are the remnants of an elite group who wore loyalty to crown and country. Above all else The Musketeers will stand against the odds to foil this deadly plot.",84,5.598,All for one and one for all.,94,0,2023-03-23,56,0,"['Action', 'Adventure']",[]
961323,Nimona,"A knight framed for a tragic crime teams with a scrappy, shape-shifting teen to prove his innocence.",93,7.993,A new hero takes shape.,101,0,2023-06-23,457,0,"['Animation', 'Adventure', 'Fantasy']","['Annapurna Pictures', 'DNEG']"
585,"Monsters, Inc.","Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.",107,7.834,We Scare Because We Care.,92,579707738,2001-11-01,17084,115000000,"['Animation', 'Comedy', 'Family']",['Pixar']
